path,page,text,parsed_text
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,31,08/10/2020Basi di dati I ---292Chiave primaria•Chiave su cui non sono ammessi nulli•Notazione: sottolineaturaMatricola276557876365432NomeMarioNULLMario8765467653MarioCognomeRossiNeriNeriRossiRossiPieroCorsoIng InfIng MeccIng InfIng InfIng MeccCFRSSMRI93...NRIPTR95...NRIMRI99...NULLRSSPRI98...,basi dati chiave primariachiave ammessi nullinotazione sottolineatura matricola nome mario mario mario cognome rossi neri neri rossi rossi piero corso ing inf ing mecc ing inf ing inf ing mecc rin
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,32,"08/10/2020Basi di dati I ---293MatricolaCognomeNomeData di nascita6554RossiMario05/12/19988765NeriPaolo03/11/19963456RossiMaria01/02/19989283VerdiLuisa12/11/1999studenti
CodiceTitoloDocente01AnalisiMario02ChimicaBruni04ChimicaVerdicorsiStudenteVotoCorso345630043456300292832601esami65542601",basi dati matricola cognome nome data nascita rossi mario neri paolo rossi maria verdi luisastudenti codice titolo docente analisi mario chimica bruni chimica verdicorsi studente voto corsoesami
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,33,"Integrità referenziale
08/10/2020Basi di dati I ---295Matricola398732959345VigiliCognomeRossiNeriNeriNomeLucaPieroMarioMoriGino7543InfrazioniCodice34321733216452153524Data1/2/20184/3/20205/4/20205/2/2020Vigile3987329532959345StatoNumeroIFEEAA954KKEE395BBBB395BBBB395BB329532953987398793453987
93459345329532953295",integrit referenziale basi dati matricola vigili cognome rossi neri neri nome luca piero mario mori gino infrazioni codice data vigile stato numero
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,34,08/10/2020Basi di dati I ---296AutoStatoNumeroIFEAA954KKEE395BBBB395BBCognomeRossiRossiNeriNomeMarioMarioLucaInfrazioniCodice34321733216452153524Data1/2/20184/3/20205/4/20205/2/2020Vigile3987329532959345StatoNumeroIFEEAA954KKEE395BBBB395BBBB395BBIFEEAA954KKEE395BBBB395BBBB395BBIFEAA954KKEE395BBBB395BB,basi dati auto stato numero cognome rossi rossi neri nome mario mario luca infrazioni codice data vigile stato numero
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,35,08/10/2020Basi di dati I ---297•Vincolo di integrità referenziale(“foreignkey”) fra X  di R1 e  R2•impone ai valori su  X  in  R1di comparire come valori della chiave primaria di  R2Vincolo di integrità referenziale,basi dati vincolo integrit referenzialeforeignkey fra rimpone valori rdi comparire valori chiave primaria vincolo integrit referenziale
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,36,08/10/2020Basi di dati I ---298•vincoli di integrità referenziale fra: •l’attributo Vigile della relazione INFRAZIONI e la relazione VIGILI •gli attributi Stato e Numero di INFRAZIONI e la relazione AUTO ,basi dati vincoli integrit referenziale fra lattributo vigile relazione relazione gli attributi stato numero relazione
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,37,08/10/2020Basi di dati I ---299InfrazioniCodice34321733216452153524Data1/2/20184/3/20205/4/20205/2/2020Vigile3987329532959345StatoNumeroIFEEAA954KKEE395BBBB395BBBB395BBAutoStatoNumeroIFEEE395BBFF342BBBB395BBCognomeRossiRossiNeriNomeMarioMarioLucaFEE395BBFEE395BBViolazione di vincolo di integrità referenziale,basi dati infrazioni codice data vigile stato numero auto stato numero cognome rossi rossi neri nome mario mario luca violazione vincolo integrit referenziale
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,38,08/10/2020Basi di dati I ---2101Integrità referenziale e valori nulliImpiegatiMatricola343216452153524CognomeRossiNeriVerdiProgettoIDEAXYZNULLProgettiCodiceIDEABOHXYZInizio01/201907/202009/2019Durata362424Costo20012015073032BianchiIDEA,basi dati integrit referenziale valori nulli impiegati matricola cognome rossi neri verdi progetto lprogetti codice inizio durata costo bianchi
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,39,08/10/2020Basi di dati I ---2105AutoStatoNumeroFIEAA954AKEE395ABBB395ABCognomeRossiRossiNeriNomeMarioMarioLucaIncidentiCodice3432164521Data1/2/195/4/20StatoBNumeroBFIAA954AKEE395ABStatoANumeroAIEEE954ABBB395ABVincoli multipli su più attributi,basi dati auto stato numero cognome rossi rossi neri nome mario mario luca incidenti codice data stato bnumero stato anumero vincoli multipli attributi
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,40,"08/10/2020Basi di dati I ---2106Vincoli multipli su più attributi, 2•vincoli di integrità referenziale fra: •gli attributi StatoA e NumeroA di INCIDENTI e la relazione AUTO •gli attributi StatoB e NumeroB di INCIDENTI e la relazione AUTO •L'ordine degli attributi è significativo",basi dati vincoli multipli attributi vincoli integrit referenziale fra gli attributi stato numero relazione gli attributi stato numero relazione lordine attributi significativo
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,41,"Esempi
08/10/2020Basi di dati I ---2107",esempi basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,42,"08/10/2020Basi di dati I ---2108Relazioni su singoli attributiMatricolaCognomeNomeData di nascita6554RossiMario05/12/19988765NeriPaolo03/11/19963456RossiMaria01/02/19989283VerdiLuisa12/11/1999studenti
Matricola65543456studenti lavoratori",basi dati relazioni singoli attributi matricola cognome nome data nascita rossi mario neri paolo rossi maria verdi luisastudenti matricolastudenti lavoratori
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,43,"Strutture nidificate
08/10/2020Basi di dati I ---2109",strutture nidificate basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,44,"08/10/2020Basi di dati I ---2110Strutture nidificateDa FilippoVia Roma 2, RomaRicevuta Fiscale1235del 12/10/20023Coperti3,002Bistecche18,003Primi12,002Antipasti6,20Totale39,20Da FilippoVia Roma 2, RomaRicevuta Fiscale1240del 13/10/20022Coperti2,002Orate20,002Primi8,002Antipasti7,002Caffè2,00Totale39,00",basi dati strutture nidificate filippo via roma roma ricevuta fiscaledel coperti bistecche primi antipasti totale filippo via roma roma ricevuta fiscaledel coperti orate primi antipasti caff totale
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,45,"Esercizio•Rappresentare in una base di dati relazionale i dati di interesse delle ricevute fiscali
08/10/2020Basi di dati I ---2111",eserciziorappresentare base dati relazionale dati interesse ricevute fiscali basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,46,"08/10/2020Basi di dati I ---2112Strutture nidificateDa FilippoVia Roma 2, RomaRicevuta Fiscale1235del 12/10/20193Coperti3,002Bistecche18,003Primi12,002Antipasti6,20Totale39,20Da FilippoVia Roma 2, RomaRicevuta Fiscale1240del 13/10/20192Coperti2,002Orate20,002Primi8,002Antipasti7,002Caffè2,00Totale39,00",basi dati strutture nidificate filippo via roma roma ricevuta fiscaledel coperti bistecche primi antipasti totale filippo via roma roma ricevuta fiscaledel coperti orate primi antipasti caff totale
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,47,"08/10/2020Basi di dati I ---2113Strutture nidificateDa FilippoVia Roma 2, RomaRicevuta Fiscale1235del 12/10/20193Coperti3,002Bistecche18,003Primi12,002Antipasti6,20Totale39,20Da FilippoVia Roma 2, RomaRicevuta Fiscale1240del 13/10/20192Coperti2,002Orate20,002Primi8,002Antipasti7,002Caffè2,00Totale39,00",basi dati strutture nidificate filippo via roma roma ricevuta fiscaledel coperti bistecche primi antipasti totale filippo via roma roma ricevuta fiscaledel coperti orate primi antipasti caff totale
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,48,"""Soluzione""•alla lavagna
08/10/2020Basi di dati I ---2114",soluzionealla lavagna basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,49,"08/10/2020Basi di dati I ---2117Relazioni che rappresentano  strutture nidificate12353Coperti3,002Bistecche18,003Primi12,002Antipasti6,2039,2012/10/2019NumeroTotaleData124039,0013/10/2019RicevuteDettaglioQtàDescrizioneImporto1235Numero12401235123512352Coperti2,00…………",basi dati relazioni rappresentano strutture nidificate coperti bistecche primi antipasti numero totale data ricevute dettaglio qt descrizione importo numero coperti
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,50,"08/10/2020Basi di dati I ---2118Strutture nidificate, riflessione•Abbiamorappresentatoveramentetutti gliaspettidelle ricevute? •Dipendeda checosaci interessa! •l'ordinedelle righee' rilevante?•lineeripetute•al bar ... ""ditemile coseinsieme…""",basi dati strutture nidificate riflessioneabbiamorappresentatoveramentetutti gliaspettidelle ricevute dipendeda checosaci interessa lordinedelle righee rilevantelineeripetuteal bar ditemile coseinsieme
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.2-Modello Relazionale 2.pdf,51,"""Soluzione""•alla lavagna
08/10/2020Basi di dati I ---2119",soluzionealla lavagna basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,0,"ALGEBRA RELAZIONALE
12/10/2020Atzeni --Basi di dati I --3 2",atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,1,"Linguaggi per basi di dati•operazioni sullo schema•DDL•operazioni sui dati•DML•interrogazione (""query"")•aggiornamento
12/10/2020Atzeni --Basi di dati I --3 3",linguaggi basi datioperazioni schemad dloperazioni datid mlinterrogazione queryaggiornamento atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,2,"Linguaggi di interrogazioneper basi di dati relazionali•Dichiarativi (""che cosa"")•specificano le proprietà del risultato•Procedurali(""come"") •costruiscono il risultato
12/10/2020Atzeni --Basi di dati I --3 4",linguaggi interrogazioneper basi dati relazionalidichiarativi che cosaspecificano propriet risultatoproceduralicome costruiscono risultato atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,3,Linguaggi di interrogazione•Algebra relazionale: procedurale•Calcolo relazionale: dichiarativo (teorico)•SQL(Structured Query Language): parzialmente dichiarativo (reale)•QBE(Query by Example): dichiarativo (reale)12/10/2020Atzeni --Basi di dati I --3 5,linguaggi interrogazionealgebra relazionale proceduralecalcolo relazionale dichiarativo teoricos qlstructured query language parzialmente dichiarativo realeq bequery example dichiarativo reale atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,4,"Algebra relazionale•Insieme di operatori•su relazioni, producono relazioni•quindi possono essere composti
12/10/2020Atzeni --Basi di dati I --3 6",algebra relazionaleinsieme operatorisu relazioni producono relazioniquindi possono essere composti atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,5,Un servizio online per esercitazioni in algebra relazionale•RelaX•http://dbis-uibk.github.io/relax/calc•Verrà proposto un “homework” il cui svolgimento sarà necessario per partecipare alla prova parziale•Oggi lo usiamo per vedere i risultati12/10/2020Atzeni --Basi di dati I --3 7,servizio online esercitazioni algebra relazionalerela xhttpdbis uibkgithubiorelaxcalcverr proposto homework svolgimento necessario partecipare prova parzialeoggi usiamo vedere risultati atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,6,"Operatori dell'algebra relazionale•unione, intersezione, differenza•ridenominazione•selezione•proiezione•aggregazione•join (join naturale, prodotto cartesiano, theta-join)12/10/2020Atzeni --Basi di dati I --3 8",operatori dellalgebra relazionaleunione intersezione differenzaridenominazioneselezioneproiezioneaggregazionejoin join naturale prodotto cartesiano theta join atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,7,"Operatori insiemistici•le relazioni sono insiemi•i risultati debbono essere relazioni•quindi:•è possibile applicare unione, intersezione, differenzasolo a relazioni definite sugli stessi attributi•esempi alla lavagna e su Relax12/10/2020Atzeni --Basi di dati I --3 9",operatori insiemisticile relazioni insiemii risultati debbono essere relazioniquindi possibile applicare unione intersezione differenzasolo relazioni definite attributiesempi lavagna relax atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,8,LaureatiMatricola74329824Età5445NomeNeriVerdi727442RossiSpecialistiMatricola743298249297Età544533NomeNeriVerdiNeriBase di dati per l'esempio•La carichiamo in Relaxhttp://dbis-uibk.github.io/relax/calc/gist/1a9dc6cd0f3478388fc177dfc9b5a31412/10/2020Atzeni --Basi di dati I --3 10,laureati matricola et nome neri verdi rossi specialisti matricola et nome neri verdi neri base dati lesempiola carichiamo relaxhttpdbis uibkgithubiorelaxcalcgistadccdffcdfcba atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,9,"Paternità PadreFiglioAdamoCainoAbramoIsaccoAdamoAbeleMaternità MadreFiglioEvaSetSaraIsaccoEvaAbelePaternità  ÈMaternità?? Un'unione sensata ma impossibile
12/10/2020Atzeni --Basi di dati I --3 14",paternit padre figlio adamo caino abramo isacco adamo abele maternit madre figlio eva set sara isacco eva abele paternit maternit ununione sensata impossibile atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,10,"Ridenominazione•operatore su una relazione•""modifica lo schema"" lasciando inalterata l'istanza dell'operando•simbolo REN oppure RHO oppure ρ•sintassi ed esempio alla lavagna12/10/2020Atzeni --Basi di dati I --3 16",ridenominazioneoperatore relazionemodifica schema lasciando inalterata listanza delloperandosimbolo oppure oppure sintassi esempio lavagna atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,11,"RENSede, Retribuzione ¬Ufficio, Stipendio(Impiegati) REN Sede, Retribuzione ¬Fabbrica, Salario(Operai) ÈImpiegati CognomeNeriRossiUfficioMilanoRomaStipendio6455Operai CognomeVerdiBruniFabbricaLatinaMonzaSalario5545CognomeRetribuzioneSedeNeriRossi6455MilanoRomaVerdiBruniLatinaMonza554512/10/2020Atzeni --Basi di dati I --3 20",sede retribuzione ufficio stipendioimpiegati sede retribuzione fabbrica salariooperai impiegati cognome neri rossi ufficio milano roma stipendio operai cognome verdi bruni fabbrica latina monza salario cognome retribuzione sede neri rossi milano roma verdi bruni latina monza atzeni basi dati
dataExtraction\data_test\rootfolder\universita\basiDiDati\0.5-Algebra Relazionale.pdf,12,"Selezione•""seleziona"" da una relazione le ennuple che soddisfano una condizione
12/10/2020Atzeni --Basi di dati I --3 22",selezioneseleziona relazione ennuple soddisfano condizione atzeni basi dati
