path,page,text,parsed_text,topics,topics2perc
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,7,"9/29/2021
810-quantum -un-qubit -04
qubit –interpretazione geometrica
•se assumiamo, per semplicità, che 𝛼0e 𝛼1siano 
numeri reali , possiamo rappresentare 𝛼01
0+
𝛼10
1con il disegno:
150
1= |1
1
0=|0circonferenza unitaria
𝛼0𝛼1tutti i qubit con ampiezze reali
sono un punto su questa
circonferenza
qubit –interpretazione geometrica
•ad esempio se 𝛼0=ൗ1
2e 𝛼1=ൗ1
2abbiamo
160
1= |1
1
0=|0ൗ𝜋4ൗ1
2|0+ൗ1
2|1
𝛼0=cos𝜋
4=ൗ1
2𝛼1=sin𝜋
4=ൗ1
215
16", quantum qubit qubit –interpretazione geometrica •se assumiamo semplicità 𝛼e 𝛼siano numeri reali possiamo rappresentare 𝛼 𝛼 con disegno  circonferenza unitaria 𝛼𝛼tutti qubit ampiezze reali punto circonferenza qubit –interpretazione geometrica •ad esempio 𝛼ൗ e 𝛼ൗ abbiamo  ൗ𝜋ൗ ൗ  𝛼cos𝜋 ൗ 𝛼sin𝜋 ൗ ,[5],"[(5, 0.96666014)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,8,"9/29/2021
910-quantum -un-qubit -04
qubit –interpretazione geometrica
•consideriamo ora un generico stato |𝜓con 
ampiezze (per semplicità) reali ed osserviamo gli 
angoli della sua rappresentazione geometrica
170
1= |1
1
0=|0𝜃|𝜓
qubit –interpretazione geometrica
•possiamo esprimere le componenti di |𝜓usando 
gli angoli che forma con gli assi
•abbiamo che |𝜓=cos𝜃|0+sin𝜃|1=cos𝜃
sin𝜃
180
1= |1
1
0=|0𝜃|𝜓17
18", quantum qubit qubit –interpretazione geometrica •consideriamo ora generico stato 𝜓con ampiezze per semplicità reali osserviamo angoli rappresentazione geometrica  𝜃𝜓 qubit –interpretazione geometrica •possiamo esprimere componenti 𝜓usando angoli forma assi •abbiamo 𝜓cos𝜃sin𝜃cos𝜃 sin𝜃  𝜃𝜓 ,[5],"[(5, 0.95907116)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,9,"9/29/2021
1010-quantum -un-qubit -04
qubit –interpretazione geometrica
•se misuriamo |𝜓=cos𝜃|0+sin𝜃|1
otteniamo |0con probabilità cos𝜃2e |1con 
probabilità sin𝜃2
190
1= |1
1
0=|0𝜃|𝜓
qubit –interpretazione geometrica
•possiamo riscrivere sin𝜃2=cosΤ𝜋2−𝜃2
•quindi la probabilità di misurare uno |0o un  |1
è data dal coseno al quadrato dell’angolo che lo 
stato ha con ciascuno di essi 
200
1= |1
1
0=|0𝜃|𝜓
ൗ𝜋2−𝜃19
20", quantum qubit qubit –interpretazione geometrica •se misuriamo 𝜓cos𝜃sin𝜃 otteniamo con probabilità cos𝜃e con probabilità sin𝜃  𝜃𝜓 qubit –interpretazione geometrica •possiamo riscrivere sin𝜃cosτ𝜋−𝜃 •quindi probabilità misurare o  data coseno quadrato dell’angolo stato ciascuno essi  𝜃𝜓 ൗ𝜋−𝜃 ,[5],"[(5, 0.9526194)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,10,"9/29/2021
1110-quantum -un-qubit -04
qubit –interpretazione geometrica
•negli esempi ci siamo riferiti finora a valori reali, 
ma la proporzionalità con il coseno al quadrato 
rimane anche se i numeri sono complessi
210
1= |1
1
0=|0𝜃|𝜓
ൗ𝜋2−𝜃
qubit –basi diverse
•lo stato |𝜓di un qubit esiste indipendentemente 
dalla base nella quale lo esprimiamo
•possiamo quindi scegliere due versori 
(perpendicolari) |𝑢e |𝑢⊥diversi da  |0e|1
ed esprimere |𝜓in funzione di |𝑢e |𝑢⊥
220
1= |1
1
0=|0𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥21
22", quantum qubit qubit –interpretazione geometrica •negli esempi riferiti finora valori reali proporzionalità coseno quadrato rimane numeri complessi  𝜃𝜓 ൗ𝜋−𝜃 qubit –basi diverse •lo stato 𝜓di qubit esiste indipendentemente base esprimiamo •possiamo quindi scegliere due versori perpendicolari 𝑢e 𝑢⊥diversi e esprimere 𝜓in funzione 𝑢e 𝑢⊥  𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ ,[5],"[(5, 0.9689552)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,11,"9/29/2021
1210-quantum -un-qubit -04
qubit –basi diverse
•la regola che lega la probabilità di misurare uno 
stato di base o un altro in funzione del coseno 
dell’angolo che lo stato ha con ciascuno di essi 
vale anche per versori diversi da  |0e|1
230
1= |1
1
0=|0𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥
qubit –basi diverse
•nota: la misura può essere effettuata 
relativamente a qualunque base
24𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥23
24", quantum qubit qubit –basi diverse •la regola lega probabilità misurare stato base altro funzione coseno dell’angolo stato ciascuno essi vale versori diversi e  𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ qubit –basi diverse •nota misura può essere effettuata relativamente qualunque base 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ ,"[2, 5, 8]","[(2, 0.40788248), (5, 0.52864337), (8, 0.037532512)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,12,"9/29/2021
1310-quantum -un-qubit -04
qubit –basi diverse
•quindi la misura di un qubit necessita della 
specifica della base rispetto alla quale è effettuata
•consideriamo ora il caso generale dei numeri 
complessi
25𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥
richiamo –prodotto scalare
•il prodotto scalare tra due vettori (il primo riga e 
il secondo colonna ) si calcola in questo modo
•𝑎1𝑎2⋯𝑎𝑛𝑏1
𝑏2
⋮
𝑏𝑛=
=𝑎1𝑏1+𝑎2𝑏2+⋯+𝑎𝑛𝑏𝑛=෍
𝑖=1𝑛
𝑎𝑖𝑏𝑖
2625
26", quantum qubit qubit –basi diverse •quindi misura qubit necessita specifica base rispetto effettuata •consideriamo ora caso generale numeri complessi 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ richiamo –prodotto scalare •il prodotto scalare due vettori il primo riga secondo colonna calcola modo •𝑎𝑎⋯𝑎𝑛𝑏 𝑏 ⋮ 𝑏𝑛 𝑎𝑏𝑎𝑏⋯𝑎𝑛𝑏𝑛෍ 𝑖𝑛 𝑎𝑖𝑏𝑖 ,"[5, 9]","[(5, 0.39391357), (9, 0.5818295)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,13,"9/29/2021
1410-quantum -un-qubit -04
richiamo –complesso coniugato
•si ricorda che il complesso coniugato di un 
numero complesso z=𝑥+𝑦𝑖è definito come 
തz=𝑥−𝑦𝑖
27
prodotto scalare tra vettori complessi
•il prodotto scalare tra due vettori complessi |𝜑e 
|𝜓si calcola facendo il trasposto coniugato di 
|𝜑e calcolando il prodotto scalare con il 
secondo
•se |𝜑=𝑎1
𝑎2
⋮
𝑎𝑛il suo trasposto coniugato è 
ത𝑎1ത𝑎2⋯ത𝑎𝑛
2827
28", quantum qubit richiamo –complesso coniugato •si ricorda complesso coniugato numero complesso z𝑥𝑦𝑖è definito തz𝑥−𝑦𝑖 prodotto scalare vettori complessi •il prodotto scalare due vettori complessi 𝜑e 𝜓si calcola trasposto coniugato 𝜑e calcolando prodotto scalare secondo •se 𝜑𝑎 𝑎 ⋮ 𝑎𝑛il trasposto coniugato ത𝑎ത𝑎⋯ത𝑎𝑛 ,[2],"[(2, 0.9699912)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,14,"9/29/2021
1510-quantum -un-qubit -04
un po’ di notazione
•mentre |𝑥denota un vettore colonna
•abbiamo che ۦ|𝑥denota un vettore riga
29
qubit –basi diverse
•in generale, la probabilità che la misura di un 
qubit|𝜓dia un certo versore |𝑢la possiamo 
calcolare come il quadrato del prodotto scalare 
tra il versore e il qubit
–si calcola usando il complesso coniugato del versore
30𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥29
30", quantum qubit po’ notazione •mentre 𝑥denota vettore colonna •abbiamo ۦ𝑥denota vettore riga qubit –basi diverse •in generale probabilità misura qubit𝜓dia certo versore 𝑢la possiamo calcolare quadrato prodotto scalare versore qubit –si calcola usando complesso coniugato versore 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ ,"[1, 5]","[(1, 0.29172787), (5, 0.67863446)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,15,"9/29/2021
1610-quantum -un-qubit -04
qubit –basi diverse
•il prodotto scalare tra |𝑢=𝛽0|0+𝛽1|1e |𝜓
=𝛼0|0+𝛼1|1si calcola come
–𝛽0𝛽1𝛼0
𝛼1=𝛽0𝛼0+𝛽1𝛼1
–si ricorda che il complesso coniugato di un numero 
complesso z=𝑥+𝑦𝑖è definito come തz=𝑥−𝑦𝑖
31𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥
qubit –basi diverse
•il prodotto scalare tra |𝑢e |𝜓si denota anche 
con 𝑢𝜓dove la prima parentesi angolata si 
chiama brae le seconda ket(bra-ketnotation , 
dovuta a Dirac)
32𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥31
32", quantum qubit qubit –basi diverse •il prodotto scalare 𝑢𝛽𝛽e 𝜓 𝛼𝛼si calcola –𝛽𝛽𝛼 𝛼𝛽𝛼𝛽𝛼 –si ricorda complesso coniugato numero complesso z𝑥𝑦𝑖è definito തz𝑥−𝑦𝑖 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ qubit –basi diverse •il prodotto scalare 𝑢e 𝜓si denota 𝑢𝜓dove prima parentesi angolata chiama brae seconda ketbra ketnotation dovuta dirac 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ ,"[0, 5]","[(0, 0.680817), (5, 0.29336312)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,16,"9/29/2021
1710-quantum -un-qubit -04
qubit –basi diverse
•quindi la probabilità che la misura di un qubit|𝜓
dia un certo versore |𝑢la possiamo denotare 
come 𝑢𝜓2
33𝜃|𝜓
ൗ𝜋2−𝜃
|𝑢|𝑢⊥
esempio sulla misura
•calcola la probabilità che |0assuma il valore del 
versore |ۧ+=ൗ1
2|0+ൗ1
2|1
•abbiamo che |0=1
0
•quindi 0+=10ൗ1
2
ൗ1
2=ൗ1
2
•e 0+2=1
2
3433
34", quantum qubit qubit –basi diverse •quindi probabilità misura qubit𝜓 dia certo versore 𝑢la possiamo denotare 𝑢𝜓 𝜃𝜓 ൗ𝜋−𝜃 𝑢𝑢⊥ esempio misura •calcola probabilità assuma valore versore ۧൗ ൗ  •abbiamo  •quindi ൗ ൗ ൗ •e ,[3],"[(3, 0.9437393)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\10-quantum-un-qubit-04.pdf,17,"9/29/2021
1810-quantum -un-qubit -04
esempio sulla misura
•calcola la probabilità che |0assuma il valore del 
versore |ۧ1
•abbiamo che |0=1
0e |1=0
1
•quindi 01=100
1=0
•e 012=0
35
35", quantum qubit esempio misura •calcola probabilità assuma valore versore ۧ •abbiamo  e  •quindi •e ,"[0, 1, 2, 3, 4]","[(0, 0.014287935), (1, 0.014290439), (2, 0.014288154), (3, 0.014291363), (4, 0.014287168)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,0,"10/6/2021
115-quantum -un-qubit -Heisenberg -02
1Next Generation Computing Models
Quantum Computing
Il principio di indeterminazione di Heisenberg 
e un qubit
principio di indeterminazione  di 
Heisenberg
•nella meccanica quantistica il principio stabilisce 
l'impossibilità di determinare con precisione a 
priori illimitata i valori di due variabili 
incompatibili, che specificano lo stato di una 
particella
–es. posizione e velocità
•indaghiamo il principio usando il quantum 
computing
21
2", quantum qubit heisenberg next generation computing models quantum computing principio indeterminazione heisenberg qubit principio indeterminazione heisenberg •nella meccanica quantistica principio stabilisce limpossibilità determinare precisione priori illimitata valori due variabili incompatibili specificano stato particella –es posizione velocità •indaghiamo principio usando quantum computing ,[1],"[(1, 0.9742818)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,1,"10/6/2021
215-quantum -un-qubit -Heisenberg -02
due basi
•usiamo due basi per descrivere lo stesso qubit
–la base costituita dai vettori |0e|1
–e la base costituita da |ۧ+=ൗ1
2|0+ൗ1
2|1e 
|ۧ−=ൗ1
2|0−ൗ1
2|1
30
1= |1
1
0=|0|+
ൗ𝜋4
|−
|ۧ+e |ۧ−è una base
•in primo luogo |ۧ+=ൗ1
2|0+ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+ൗ1
22
=Τ12+Τ12=1
•e anche |ۧ−=ൗ1
2|0−ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+−ൗ1
22
=Τ12+Τ12=1
43
4", quantum qubit heisenberg due basi •usiamo due basi descrivere stesso qubit –la base costituita vettori e –e base costituita ۧൗ ൗ e ۧ−ൗ −ൗ    ൗ𝜋 − ۧe ۧ−è base •in primo luogo ۧൗ ൗ è effettivamente stato –infatti ൗ ൗ ττ •e ۧ−ൗ −ൗ è effettivamente stato –infatti ൗ −ൗ ττ ,[8],"[(8, 0.9639933)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,2,"10/6/2021
315-quantum -un-qubit -Heisenberg -02
|ۧ+e |ۧ−è una base
•inoltre |ۧ+e |ۧ−sono perpendicolari tra loro
•per dimostrarlo basta calcolare il loro prodotto 
scalare +−=ൗ1
2ൗ1
2ൗ1
2
−ൗ1
2e osservare 
che ha valore nullo
5
due misure
•dato un qubit|𝜓, possiamo misurarlo sia usando 
la base |0e|1sia usando la base |ۧ+e |ۧ−
•la prima misura la chiamiamo bit-value e la 
seconda sign -value
6|1
|0|+
ൗ𝜋4
|−|𝜓5
6", quantum qubit heisenberg ۧe ۧ−è base •inoltre ۧe ۧ−sono perpendicolari •per dimostrarlo basta calcolare prodotto scalare −ൗ ൗ ൗ −ൗ e osservare valore nullo due misure •dato qubit𝜓 possiamo misurarlo usando base esia usando base ۧe ۧ− •la prima misura chiamiamo bit value seconda sign value   ൗ𝜋 −𝜓 ,[1],"[(1, 0.9699938)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,3,"10/6/2021
415-quantum -un-qubit -Heisenberg -02
posizione e velocità
•immaginiamo ora che il bit -value corrisponda 
alla posizione e che il sign-value corrisponda alla 
velocità
7|1
|0|+
ൗ𝜋4
|−|𝜓
posizione e velocità
•è possibile in un certo istante conoscere 
posizione e velocità di un qubit ?
8|1
|0|+
ൗ𝜋4
|−|𝜓7
8", quantum qubit heisenberg posizione velocità •immaginiamo ora bit value corrisponda posizione sign value corrisponda velocità   ൗ𝜋 −𝜓 posizione velocità •è possibile certo istante conoscere posizione velocità qubit   ൗ𝜋 −𝜓 ,[5],"[(5, 0.9549889)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,4,"10/6/2021
515-quantum -un-qubit -Heisenberg -02
conoscenza perfetta del bit -value
•perchè si possa conoscere perfettamente il bit -
value di |𝜓occorre che esso sia |0oppure |1
9|1
|0|+
ൗ𝜋4
|−|𝜓
conoscenza perfetta del sign-value
•perchè si possa conoscere perfettamente il sign-
value di |𝜓occorre che esso sia |ۧ+oppure |ۧ−
10|1
|0|+
ൗ𝜋4
|−|𝜓9
10", quantum qubit heisenberg conoscenza perfetta bit value •perchè possa conoscere perfettamente bit value 𝜓occorre esso oppure    ൗ𝜋 −𝜓 conoscenza perfetta sign value •perchè possa conoscere perfettamente sign value 𝜓occorre esso ۧoppure ۧ−   ൗ𝜋 −𝜓 ,[3],"[(3, 0.9624946)]"
dataExtraction\data_test\rootfolder\universita\quantum computing\15-quantum-un-qubit-heisenberg-02.pdf,5,"10/6/2021
615-quantum -un-qubit -Heisenberg -02
conoscenza perfetta di entrambi
•se possiamo conoscere perfettamente il sign-
value di |𝜓, es. perchè esso è molto vicino a |0, 
allora abbiamo molta incertezza sul sign-value
–è |ۧ+con probabilità Τ12e |ۧ−con probabilità Τ12
11|1
|0|+
ൗ𝜋4
|−|𝜓
11", quantum qubit heisenberg conoscenza perfetta entrambi •se possiamo conoscere perfettamente sign value 𝜓 es perchè esso molto vicino  allora molta incertezza sign value –è ۧcon probabilità τe ۧ−con probabilità τ   ൗ𝜋 −𝜓 ,[2],"[(2, 0.9590788)]"
dataExtraction\data_test\rootfolder\universita\retiDiCalcolatori\020-instradamento-01.pdf,0,"020-instradamento-01         copyright ©2021 g. di battista, m. patrignanialgoritmi di instradamento
per l’infrastruttura di rete fissa
g. di battista, m. patrignaniinternet and data centers
", instradamento copyright © g battista m patrignanialgoritmi instradamento l’infrastruttura rete fissa g battista m patrignaniinternet and data centers,"[1, 2]","[(1, 0.16686669), (2, 0.7603782)]"
